version,n_words,lambda,fold,testing_documents,number_spam,number_ham,correct,accuracy,TP,TN,FP,FN,spam_precision,spam_recall,weighted_accuracy,baseline_weighted_accuracy,TCR
bare,50,99,7,289,48,241,275,0.9515570934256056,40,235,6,8,0.8695652173913043,0.8333333333333334,0.974819090642908,0.9979922198519262,0.07973421926910298
bare,50,1,8,289,48,241,260,0.8996539792387543,39,221,20,9,0.6610169491525424,0.8125,0.8996539792387543,0.8339100346020761,1.6551724137931034
bare,50,9,8,289,48,241,265,0.916955017301038,39,226,15,9,0.7222222222222222,0.8125,0.9350473612990527,0.9783491204330176,0.3333333333333333
bare,50,99,8,289,48,241,264,0.9134948096885813,35,229,12,13,0.7446808510638298,0.7291666666666666,0.9497636675450705,0.9979922198519262,0.03996669442131557
bare,50,1,9,289,48,241,268,0.9273356401384083,38,230,11,10,0.7755102040816326,0.7916666666666666,0.9273356401384083,0.8339100346020761,2.2857142857142856
bare,50,9,9,289,48,241,271,0.9377162629757786,38,233,8,10,0.8260869565217391,0.7916666666666666,0.9630130807397383,0.9783491204330176,0.5853658536585366
bare,50,99,9,289,48,241,271,0.9377162629757786,37,234,7,11,0.8409090909090909,0.7708333333333334,0.9705525578282511,0.9979922198519262,0.06818181818181818
bare,50,1,10,291,49,242,283,0.9725085910652921,42,241,1,7,0.9767441860465116,0.8571428571428571,0.9725085910652921,0.8316151202749141,6.125
bare,50,9,10,291,49,242,281,0.9656357388316151,40,241,1,9,0.975609756097561,0.8163265306122449,0.9919173776380781,0.9779973057925461,2.7222222222222223
bare,50,99,10,291,49,242,279,0.9587628865979382,38,241,1,11,0.9743589743589743,0.7755102040816326,0.9954180030824343,0.9979589286458116,0.44545454545454544
bare,100,1,1,289,48,241,270,0.9342560553633218,47,223,18,1,0.7230769230769231,0.9791666666666666,0.9342560553633218,0.8339100346020761,2.526315789473684
bare,100,9,1,289,48,241,277,0.9584775086505191,46,231,10,2,0.8214285714285714,0.9583333333333334,0.9585024808299504,0.9783491204330176,0.5217391304347826
bare,100,99,1,289,48,241,281,0.972318339100346,45,236,5,3,0.9,0.9375,0.9791692809637345,0.9979922198519262,0.0963855421686747
bare,100,1,2,289,48,241,268,0.9273356401384083,43,225,16,5,0.7288135593220338,0.8958333333333334,0.9273356401384083,0.8339100346020761,2.2857142857142856
bare,100,9,2,289,48,241,269,0.9307958477508651,42,227,14,6,0.75,0.875,0.9404600811907984,0.9783491204330176,0.36363636363636365
bare,100,99,2,289,48,241,271,0.9377162629757786,41,230,11,7,0.7884615384615384,0.8541666666666666,0.9541556866189819,0.9979922198519262,0.043795620437956206
bare,100,1,3,289,48,241,275,0.9515570934256056,47,228,13,1,0.7833333333333333,0.9791666666666666,0.9515570934256056,0.8339100346020761,3.4285714285714284
bare,100,9,3,289,48,241,278,0.9619377162629758,46,232,9,2,0.8363636363636363,0.9583333333333334,0.9625620207487596,0.9783491204330176,0.5783132530120482
bare,100,99,3,289,48,241,277,0.9584775086505191,42,235,6,6,0.875,0.875,0.9749027481490776,0.9979922198519262,0.08
bare,100,1,4,289,48,241,271,0.9377162629757786,42,229,12,6,0.7777777777777778,0.875,0.9377162629757786,0.8339100346020761,2.6666666666666665
bare,100,9,4,289,48,241,273,0.9446366782006921,40,233,8,8,0.8333333333333334,0.8333333333333334,0.963915200721696,0.9783491204330176,0.6
bare,100,99,4,289,48,241,275,0.9515570934256056,40,235,6,8,0.8695652173913043,0.8333333333333334,0.974819090642908,0.9979922198519262,0.07973421926910298
bare,100,1,5,290,48,242,284,0.9793103448275862,42,242,0,6,1.0,0.875,0.9793103448275862,0.8344827586206897,8.0
bare,100,9,5,290,48,242,282,0.9724137931034482,40,242,0,8,1.0,0.8333333333333334,0.9964061096136568,0.9784366576819407,6.0
bare,100,99,5,290,48,242,277,0.9551724137931035,35,242,0,13,1.0,0.7291666666666666,0.9994584687161543,0.9980004998750313,3.6923076923076925
bare,100,1,6,289,48,241,287,0.9930795847750865,46,241,0,2,1.0,0.9583333333333334,0.9930795847750865,0.8339100346020761,24.0
bare,100,9,6,289,48,241,285,0.986159169550173,44,241,0,4,1.0,0.9166666666666666,0.9981957600360848,0.9783491204330176,12.0
bare,100,99,6,289,48,241,283,0.9792387543252595,42,241,0,6,1.0,0.875,0.9997490274814907,0.9979922198519262,8.0
bare,100,1,7,289,48,241,276,0.9550173010380623,47,229,12,1,0.7966101694915254,0.9791666666666666,0.9550173010380623,0.8339100346020761,3.6923076923076925
bare,100,9,7,289,48,241,278,0.9619377162629758,45,233,8,3,0.8490566037735849,0.9375,0.9661705006765899,0.9783491204330176,0.64
bare,100,99,7,289,48,241,279,0.9653979238754326,42,237,4,6,0.9130434782608695,0.875,0.983184841259882,0.9979922198519262,0.11940298507462686
bare,100,1,8,289,48,241,270,0.9342560553633218,41,229,12,7,0.7735849056603774,0.8541666666666666,0.9342560553633218,0.8339100346020761,2.526315789473684
bare,100,9,8,289,48,241,269,0.9307958477508651,38,231,10,10,0.7916666666666666,0.7916666666666666,0.95489400090212,0.9783491204330176,0.48
bare,100,99,8,289,48,241,272,0.9411764705882353,36,236,5,12,0.8780487804878049,0.75,0.9787928221859706,0.9979922198519262,0.09467455621301775
bare,100,1,9,289,48,241,272,0.9411764705882353,40,232,9,8,0.8163265306122449,0.8333333333333334,0.9411764705882353,0.8339100346020761,2.823529411764706
bare,100,9,9,289,48,241,274,0.9480968858131488,39,235,6,9,0.8666666666666667,0.8125,0.9715832205683356,0.9783491204330176,0.7619047619047619
bare,100,99,9,289,48,241,274,0.9480968858131488,38,236,5,10,0.8837209302325582,0.7916666666666666,0.9788764796921404,0.9979922198519262,0.09504950495049505
bare,100,1,10,291,49,242,284,0.9759450171821306,42,242,0,7,1.0,0.8571428571428571,0.9759450171821306,0.8316151202749141,7.0
bare,100,9,10,291,49,242,284,0.9759450171821306,42,242,0,7,1.0,0.8571428571428571,0.9968567579703638,0.9779973057925461,7.0
bare,100,99,10,291,49,242,280,0.9621993127147767,38,242,0,11,1.0,0.7755102040816326,0.9995418003082435,0.9979589286458116,4.454545454545454
bare,500,1,1,289,48,241,278,0.9619377162629758,48,230,11,0,0.8135593220338984,1.0,0.9619377162629758,0.8339100346020761,4.363636363636363
bare,500,9,1,289,48,241,279,0.9653979238754326,48,231,10,0,0.8275862068965517,1.0,0.959404600811908,0.9783491204330176,0.5333333333333333
bare,500,99,1,289,48,241,280,0.9688581314878892,48,232,9,0,0.8421052631578947,1.0,0.9627305810013803,0.9979922198519262,0.05387205387205387
bare,500,1,2,289,48,241,279,0.9653979238754326,46,233,8,2,0.8518518518518519,0.9583333333333334,0.9653979238754326,0.8339100346020761,4.8
bare,500,9,2,289,48,241,282,0.9757785467128027,46,236,5,2,0.9019607843137255,0.9583333333333334,0.9788001804239964,0.9783491204330176,1.0212765957446808
bare,500,99,2,289,48,241,282,0.9757785467128027,45,237,4,3,0.9183673469387755,0.9375,0.9833103275191366,0.9979922198519262,0.12030075187969924
bare,500,1,3,289,48,241,275,0.9515570934256056,48,227,14,0,0.7741935483870968,1.0,0.9515570934256056,0.8339100346020761,3.4285714285714284
bare,500,9,3,289,48,241,280,0.9688581314878892,48,232,9,0,0.8421052631578947,1.0,0.9634641407307172,0.9783491204330176,0.5925925925925926
bare,500,99,3,289,48,241,281,0.972318339100346,48,233,8,0,0.8571428571428571,1.0,0.9668716275567826,0.9979922198519262,0.06060606060606061
bare,500,1,4,289,48,241,279,0.9653979238754326,47,232,9,1,0.8392857142857143,0.9791666666666666,0.9653979238754326,0.8339100346020761,4.8
bare,500,9,4,289,48,241,278,0.9619377162629758,45,233,8,3,0.8490566037735849,0.9375,0.9661705006765899,0.9783491204330176,0.64
bare,500,99,4,289,48,241,279,0.9653979238754326,45,234,7,3,0.8653846153846154,0.9375,0.9708871878529302,0.9979922198519262,0.06896551724137931
bare,500,1,5,290,48,242,287,0.9896551724137931,45,242,0,3,1.0,0.9375,0.9896551724137931,0.8344827586206897,16.0
bare,500,9,5,290,48,242,285,0.9827586206896551,43,242,0,5,1.0,0.8958333333333334,0.9977538185085355,0.9784366576819407,9.6
bare,500,99,5,290,48,242,282,0.9724137931034482,40,242,0,8,1.0,0.8333333333333334,0.9996667499791718,0.9980004998750313,6.0
bare,500,1,6,289,48,241,288,0.9965397923875432,47,241,0,1,1.0,0.9791666666666666,0.9965397923875432,0.8339100346020761,48.0
bare,500,9,6,289,48,241,287,0.9930795847750865,46,241,0,2,1.0,0.9583333333333334,0.9990978800180425,0.9783491204330176,24.0
bare,500,99,6,289,48,241,287,0.9930795847750865,46,241,0,2,1.0,0.9583333333333334,0.9999163424938302,0.9979922198519262,24.0
bare,500,1,7,289,48,241,283,0.9792387543252595,47,236,5,1,0.9038461538461539,0.9791666666666666,0.9792387543252595,0.8339100346020761,8.0
bare,500,9,7,289,48,241,283,0.9792387543252595,46,237,4,2,0.92,0.9583333333333334,0.9828597203428056,0.9783491204330176,1.263157894736842
bare,500,99,7,289,48,241,285,0.986159169550173,46,239,2,2,0.9583333333333334,0.9583333333333334,0.9916342493830259,0.9979922198519262,0.24
bare,500,1,8,289,48,241,270,0.9342560553633218,45,225,16,3,0.7377049180327869,0.9375,0.9342560553633218,0.8339100346020761,2.526315789473684
bare,500,9,8,289,48,241,272,0.9411764705882353,43,229,12,5,0.7818181818181819,0.8958333333333334,0.9490302210193956,0.9783491204330176,0.4247787610619469
bare,500,99,8,289,48,241,276,0.9550173010380623,42,234,7,6,0.8571428571428571,0.875,0.9707617015936755,0.9979922198519262,0.06866952789699571
bare,500,1,9,289,48,241,280,0.9688581314878892,42,238,3,6,0.9333333333333333,0.875,0.9688581314878892,0.8339100346020761,5.333333333333333
bare,500,9,9,289,48,241,279,0.9653979238754326,41,238,3,7,0.9318181818181818,0.8541666666666666,0.9846639603067208,0.9783491204330176,1.411764705882353
bare,500,99,9,289,48,241,280,0.9688581314878892,41,239,2,7,0.9534883720930233,0.8541666666666666,0.9914251056176016,0.9979922198519262,0.23414634146341465
bare,500,1,10,291,49,242,285,0.979381443298969,43,242,0,6,1.0,0.8775510204081632,0.979381443298969,0.8316151202749141,8.166666666666666
bare,500,9,10,291,49,242,284,0.9759450171821306,42,242,0,7,1.0,0.8571428571428571,0.9968567579703638,0.9779973057925461,7.0
bare,500,99,10,291,49,242,284,0.9759450171821306,42,242,0,7,1.0,0.8571428571428571,0.9997084183779731,0.9979589286458116,7.0
bare,1000,1,1,289,48,241,281,0.972318339100346,47,234,7,1,0.8703703703703703,0.9791666666666666,0.972318339100346,0.8339100346020761,6.0
bare,1000,9,1,289,48,241,281,0.972318339100346,47,234,7,1,0.8703703703703703,0.9791666666666666,0.9711321605773567,0.9783491204330176,0.75
bare,1000,99,1,289,48,241,283,0.9792387543252595,47,236,5,1,0.9038461538461539,0.9791666666666666,0.9792529384699042,0.9979922198519262,0.0967741935483871
bare,1000,1,2,289,48,241,281,0.972318339100346,46,235,6,2,0.8846153846153846,0.9583333333333334,0.972318339100346,0.8339100346020761,6.0
bare,1000,9,2,289,48,241,281,0.972318339100346,46,235,6,2,0.8846153846153846,0.9583333333333334,0.9747406405051872,0.9783491204330176,0.8571428571428571
bare,1000,99,2,289,48,241,283,0.9792387543252595,46,237,4,2,0.92,0.9583333333333334,0.9833521562722215,0.9979922198519262,0.12060301507537688
bare,1000,1,3,289,48,241,276,0.9550173010380623,48,228,13,0,0.7868852459016393,1.0,0.9550173010380623,0.8339100346020761,3.6923076923076925
bare,1000,9,3,289,48,241,280,0.9688581314878892,48,232,9,0,0.8421052631578947,1.0,0.9634641407307172,0.9783491204330176,0.5925925925925926
bare,1000,99,3,289,48,241,282,0.9757785467128027,48,234,7,0,0.8727272727272727,1.0,0.9710126741121847,0.9979922198519262,0.06926406926406926
bare,1000,1,4,289,48,241,281,0.972318339100346,47,234,7,1,0.8703703703703703,0.9791666666666666,0.972318339100346,0.8339100346020761,6.0
bare,1000,9,4,289,48,241,283,0.9792387543252595,47,236,5,1,0.9038461538461539,0.9791666666666666,0.9792512404149752,0.9783491204330176,1.0434782608695652
bare,1000,99,4,289,48,241,284,0.9826989619377162,47,237,4,1,0.9215686274509803,0.9791666666666666,0.9833939850253064,0.9979922198519262,0.12090680100755667
bare,1000,1,5,290,48,242,288,0.993103448275862,46,242,0,2,1.0,0.9583333333333334,0.993103448275862,0.8344827586206897,24.0
bare,1000,9,5,290,48,242,287,0.9896551724137931,45,242,0,3,1.0,0.9375,0.9986522911051213,0.9784366576819407,16.0
bare,1000,99,5,290,48,242,284,0.9793103448275862,42,242,0,6,1.0,0.875,0.9997500624843789,0.9980004998750313,8.0
bare,1000,1,6,289,48,241,289,1.0,48,241,0,0,1.0,1.0,1.0,0.8339100346020761,inf
bare,1000,9,6,289,48,241,289,1.0,48,241,0,0,1.0,1.0,1.0,0.9783491204330176,inf
bare,1000,99,6,289,48,241,289,1.0,48,241,0,0,1.0,1.0,1.0,0.9979922198519262,inf
bare,1000,1,7,289,48,241,284,0.9826989619377162,47,237,4,1,0.9215686274509803,0.9791666666666666,0.9826989619377162,0.8339100346020761,9.6
bare,1000,9,7,289,48,241,284,0.9826989619377162,47,237,4,1,0.9215686274509803,0.9791666666666666,0.9833107803337844,0.9783491204330176,1.2972972972972974
bare,1000,99,7,289,48,241,284,0.9826989619377162,46,238,3,2,0.9387755102040817,0.9583333333333334,0.9874932028276238,0.9979922198519262,0.1605351170568562
bare,1000,1,8,289,48,241,274,0.9480968858131488,47,227,14,1,0.7704918032786885,0.9791666666666666,0.9480968858131488,0.8339100346020761,3.2
bare,1000,9,8,289,48,241,278,0.9619377162629758,46,232,9,2,0.8363636363636363,0.9583333333333334,0.9625620207487596,0.9783491204330176,0.5783132530120482
bare,1000,99,8,289,48,241,278,0.9619377162629758,44,234,7,4,0.8627450980392157,0.9166666666666666,0.9708453590998453,0.9979922198519262,0.06886657101865136
bare,1000,1,9,289,48,241,286,0.9896193771626297,47,239,2,1,0.9591836734693877,0.9791666666666666,0.9896193771626297,0.8339100346020761,16.0
bare,1000,9,9,289,48,241,283,0.9792387543252595,42,241,0,6,1.0,0.875,0.9972936400541272,0.9783491204330176,8.0
bare,1000,99,9,289,48,241,282,0.9757785467128027,41,241,0,7,1.0,0.8541666666666666,0.9997071987284059,0.9979922198519262,6.857142857142857
bare,1000,1,10,291,49,242,288,0.9896907216494846,46,242,0,3,1.0,0.9387755102040817,0.9896907216494846,0.8316151202749141,16.333333333333332
bare,1000,9,10,291,49,242,287,0.9862542955326461,45,242,0,4,1.0,0.9183673469387755,0.9982038616973506,0.9779973057925461,12.25
bare,1000,99,10,291,49,242,287,0.9862542955326461,45,242,0,4,1.0,0.9183673469387755,0.9998333819302704,0.9979589286458116,12.25
bare,5000,1,1,289,48,241,281,0.972318339100346,47,234,7,1,0.8703703703703703,0.9791666666666666,0.972318339100346,0.8339100346020761,6.0
bare,5000,9,1,289,48,241,283,0.9792387543252595,47,236,5,1,0.9038461538461539,0.9791666666666666,0.9792512404149752,0.9783491204330176,1.0434782608695652
bare,5000,99,1,289,48,241,285,0.986159169550173,47,238,3,1,0.94,0.9791666666666666,0.9875350315807085,0.9979922198519262,0.1610738255033557
bare,5000,1,2,289,48,241,282,0.9757785467128027,47,235,6,1,0.8867924528301887,0.9791666666666666,0.9757785467128027,0.8339100346020761,6.857142857142857
bare,5000,9,2,289,48,241,284,0.9826989619377162,47,237,4,1,0.9215686274509803,0.9791666666666666,0.9833107803337844,0.9783491204330176,1.2972972972972974
bare,5000,99,2,289,48,241,284,0.9826989619377162,47,237,4,1,0.9215686274509803,0.9791666666666666,0.9833939850253064,0.9979922198519262,0.12090680100755667
bare,5000,1,3,289,48,241,284,0.9826989619377162,48,236,5,0,0.9056603773584906,1.0,0.9826989619377162,0.8339100346020761,9.6
bare,5000,9,3,289,48,241,284,0.9826989619377162,48,236,5,0,0.9056603773584906,1.0,0.979702300405954,0.9783491204330176,1.0666666666666667
bare,5000,99,3,289,48,241,284,0.9826989619377162,48,236,5,0,0.9056603773584906,1.0,0.9792947672229891,0.9979922198519262,0.09696969696969697
bare,5000,1,4,289,48,241,284,0.9826989619377162,48,236,5,0,0.9056603773584906,1.0,0.9826989619377162,0.8339100346020761,9.6
bare,5000,9,4,289,48,241,284,0.9826989619377162,48,236,5,0,0.9056603773584906,1.0,0.979702300405954,0.9783491204330176,1.0666666666666667
bare,5000,99,4,289,48,241,286,0.9896193771626297,48,238,3,0,0.9411764705882353,1.0,0.9875768603337934,0.9979922198519262,0.16161616161616163
bare,5000,1,5,290,48,242,289,0.996551724137931,47,242,0,1,1.0,0.9791666666666666,0.996551724137931,0.8344827586206897,48.0
bare,5000,9,5,290,48,242,289,0.996551724137931,47,242,0,1,1.0,0.9791666666666666,0.9995507637017071,0.9784366576819407,48.0
bare,5000,99,5,290,48,242,289,0.996551724137931,47,242,0,1,1.0,0.9791666666666666,0.9999583437473964,0.9980004998750313,48.0
bare,5000,1,6,289,48,241,289,1.0,48,241,0,0,1.0,1.0,1.0,0.8339100346020761,inf
bare,5000,9,6,289,48,241,289,1.0,48,241,0,0,1.0,1.0,1.0,0.9783491204330176,inf
bare,5000,99,6,289,48,241,289,1.0,48,241,0,0,1.0,1.0,1.0,0.9979922198519262,inf
bare,5000,1,7,289,48,241,286,0.9896193771626297,47,239,2,1,0.9591836734693877,0.9791666666666666,0.9896193771626297,0.8339100346020761,16.0
bare,5000,9,7,289,48,241,287,0.9930795847750865,47,240,1,1,0.9791666666666666,0.9791666666666666,0.995489400090212,0.9783491204330176,4.8
bare,5000,99,7,289,48,241,287,0.9930795847750865,47,240,1,1,0.9791666666666666,0.9791666666666666,0.995817124691513,0.9979922198519262,0.48
bare,5000,1,8,289,48,241,280,0.9688581314878892,48,232,9,0,0.8421052631578947,1.0,0.9688581314878892,0.8339100346020761,5.333333333333333
bare,5000,9,8,289,48,241,280,0.9688581314878892,48,232,9,0,0.8421052631578947,1.0,0.9634641407307172,0.9783491204330176,0.5925925925925926
bare,5000,99,8,289,48,241,281,0.972318339100346,48,233,8,0,0.8571428571428571,1.0,0.9668716275567826,0.9979922198519262,0.06060606060606061
bare,5000,1,9,289,48,241,287,0.9930795847750865,47,240,1,1,0.9791666666666666,0.9791666666666666,0.9930795847750865,0.8339100346020761,24.0
bare,5000,9,9,289,48,241,286,0.9896193771626297,46,240,1,2,0.9787234042553191,0.9583333333333334,0.9950383400992332,0.9783491204330176,4.363636363636363
bare,5000,99,9,289,48,241,282,0.9757785467128027,42,240,1,6,0.9767441860465116,0.875,0.9956079809260886,0.9979922198519262,0.45714285714285713
bare,5000,1,10,291,49,242,288,0.9896907216494846,46,242,0,3,1.0,0.9387755102040817,0.9896907216494846,0.8316151202749141,16.333333333333332
bare,5000,9,10,291,49,242,288,0.9896907216494846,46,242,0,3,1.0,0.9387755102040817,0.998652896273013,0.9779973057925461,16.333333333333332
bare,5000,99,10,291,49,242,288,0.9896907216494846,46,242,0,3,1.0,0.9387755102040817,0.9998750364477027,0.9979589286458116,16.333333333333332
bare,all,1,1,289,48,241,285,0.986159169550173,47,238,3,1,0.94,0.9791666666666666,0.986159169550173,0.8339100346020761,12.0
bare,all,9,1,289,48,241,286,0.9896193771626297,47,239,2,1,0.9591836734693877,0.9791666666666666,0.9914298601714028,0.9783491204330176,2.526315789473684
bare,all,99,1,289,48,241,286,0.9896193771626297,47,239,2,1,0.9591836734693877,0.9791666666666666,0.9916760781361108,0.9979922198519262,0.24120603015075376
bare,all,1,2,289,48,241,285,0.986159169550173,48,237,4,0,0.9230769230769231,1.0,0.986159169550173,0.8339100346020761,12.0
bare,all,9,2,289,48,241,286,0.9896193771626297,48,238,3,0,0.9411764705882353,1.0,0.9878213802435724,0.9783491204330176,1.7777777777777777
bare,all,99,2,289,48,241,285,0.986159169550173,47,238,3,1,0.94,0.9791666666666666,0.9875350315807085,0.9979922198519262,0.1610738255033557
bare,all,1,3,289,48,241,287,0.9930795847750865,48,239,2,0,0.96,1.0,0.9930795847750865,0.8339100346020761,24.0
bare,all,9,3,289,48,241,287,0.9930795847750865,48,239,2,0,0.96,1.0,0.9918809201623816,0.9783491204330176,2.6666666666666665
bare,all,99,3,289,48,241,287,0.9930795847750865,48,239,2,0,0.96,1.0,0.9917179068891956,0.9979922198519262,0.24242424242424243
bare,all,1,4,289,48,241,286,0.9896193771626297,48,238,3,0,0.9411764705882353,1.0,0.9896193771626297,0.8339100346020761,16.0
bare,all,9,4,289,48,241,286,0.9896193771626297,48,238,3,0,0.9411764705882353,1.0,0.9878213802435724,0.9783491204330176,1.7777777777777777
bare,all,99,4,289,48,241,287,0.9930795847750865,48,239,2,0,0.96,1.0,0.9917179068891956,0.9979922198519262,0.24242424242424243
bare,all,1,5,290,48,242,290,1.0,48,242,0,0,1.0,1.0,1.0,0.8344827586206897,inf
bare,all,9,5,290,48,242,290,1.0,48,242,0,0,1.0,1.0,1.0,0.9784366576819407,inf
bare,all,99,5,290,48,242,289,0.996551724137931,47,242,0,1,1.0,0.9791666666666666,0.9999583437473964,0.9980004998750313,48.0
bare,all,1,6,289,48,241,289,1.0,48,241,0,0,1.0,1.0,1.0,0.8339100346020761,inf
bare,all,9,6,289,48,241,289,1.0,48,241,0,0,1.0,1.0,1.0,0.9783491204330176,inf
bare,all,99,6,289,48,241,289,1.0,48,241,0,0,1.0,1.0,1.0,0.9979922198519262,inf
bare,all,1,7,289,48,241,287,0.9930795847750865,47,240,1,1,0.9791666666666666,0.9791666666666666,0.9930795847750865,0.8339100346020761,24.0
bare,all,9,7,289,48,241,287,0.9930795847750865,47,240,1,1,0.9791666666666666,0.9791666666666666,0.995489400090212,0.9783491204330176,4.8
bare,all,99,7,289,48,241,288,0.9965397923875432,47,241,0,1,1.0,0.9791666666666666,0.9999581712469151,0.9979922198519262,48.0
bare,all,1,8,289,48,241,281,0.972318339100346,48,233,8,0,0.8571428571428571,1.0,0.972318339100346,0.8339100346020761,6.0
bare,all,9,8,289,48,241,283,0.9792387543252595,48,235,6,0,0.8888888888888888,1.0,0.9756427604871448,0.9783491204330176,0.8888888888888888
bare,all,99,8,289,48,241,284,0.9826989619377162,48,236,5,0,0.9056603773584906,1.0,0.9792947672229891,0.9979922198519262,0.09696969696969697
bare,all,1,9,289,48,241,287,0.9930795847750865,47,240,1,1,0.9791666666666666,0.9791666666666666,0.9930795847750865,0.8339100346020761,24.0
bare,all,9,9,289,48,241,287,0.9930795847750865,47,240,1,1,0.9791666666666666,0.9791666666666666,0.995489400090212,0.9783491204330176,4.8
bare,all,99,9,289,48,241,287,0.9930795847750865,47,240,1,1,0.9791666666666666,0.9791666666666666,0.995817124691513,0.9979922198519262,0.48
bare,all,1,10,291,49,242,288,0.9896907216494846,46,242,0,3,1.0,0.9387755102040817,0.9896907216494846,0.8316151202749141,16.333333333333332
bare,all,9,10,291,49,242,288,0.9896907216494846,46,242,0,3,1.0,0.9387755102040817,0.998652896273013,0.9779973057925461,16.333333333333332
bare,all,99,10,291,49,242,288,0.9896907216494846,46,242,0,3,1.0,0.9387755102040817,0.9998750364477027,0.9979589286458116,16.333333333333332
